#               ucoord              vcoord                 hjd            eff_wave            vis2data             vis2err             vis2syn                chi2
 -4.523484500000e+02   2.484333340000e+02   2.456451372100e+06   8.729386570000e-04  -3.509580000000e-02   5.000000000000e-02   8.348175324500e-03   7.549515967983e-01
 -7.697717900000e+02   2.146531070000e+02   2.456451372100e+06   8.729386570000e-04  -4.887221000000e-02   5.000000000000e-02   2.565071685240e-03   1.058317578867e+00
 -1.570207520000e+02   5.320965580000e+02   2.456451372100e+06   8.729386570000e-04  -2.247305000000e-02   5.000000000000e-02   1.318272668868e-02   5.085337645093e-01
 -8.106361080000e+02   8.728981930000e+02   2.456451372100e+06   8.729386570000e-04  -7.420360000000e-03   5.000000000000e-02   1.219162018970e-03   2.985653628650e-02
 -3.357593690000e+02   6.395747070000e+02   2.456451372100e+06   8.729386570000e-04  -2.262277000000e-02   5.000000000000e-02   3.290036693215e-03   2.685894202880e-01
 -4.748793640000e+02   1.017693940000e+02   2.456451372100e+06   8.729386570000e-04  -9.974004000000e-02   5.000000000000e-02   1.179659971967e-03   4.073914336973e+00
 -9.288067630000e+02  -3.838795470000e+02   2.456451372100e+06   8.729386570000e-04  -4.281931000000e-02   5.000000000000e-02   1.914175227284e-04   7.399690728138e-01
 -3.824788820000e+02   2.176933900000e+02   2.456451372100e+06   8.729386570000e-04  -9.599806000000e-02   5.000000000000e-02   1.049559470266e-02   4.536359396772e+00
 -5.146675420000e+02   2.945173650000e+02   2.456451372100e+06   8.729386570000e-04  -4.115213000000e-02   5.000000000000e-02   2.517339587212e-02   1.759630152885e+00
 -2.021890110000e+02   2.962008360000e+02   2.456451372100e+06   8.729386570000e-04   1.590463000000e-02   5.000000000000e-02   1.207163780928e-01   4.394201015305e+00
 -5.821899410000e+02   6.807608640000e+02   2.456451372100e+06   8.729386570000e-04  -1.294681300000e-01   5.000000000000e-02   6.415247335099e-04   6.771408901949e+00
 -5.168089600000e+02   2.531409000000e+02   2.456451372100e+06   8.729386570000e-04  -3.734884000000e-02   5.000000000000e-02   2.444085851312e-02   1.527186736937e+00
 -5.043798520000e+02   1.850406800000e+02   2.456451372100e+06   8.729386570000e-04  -1.214479000000e-02   5.000000000000e-02   1.623171195388e-02   3.220903452554e-01
 -2.841537480000e+02   8.263947140000e+02   2.456451372100e+06   8.729386570000e-04  -8.593853000000e-02   5.000000000000e-02   5.823775427416e-04   2.994346976808e+00
  4.273608780000e+01   1.702758180000e+02   2.456451372100e+06   8.729386570000e-04   9.539870000000e-02   5.000000000000e-02   3.826266527176e-02   1.305810585787e+00
  4.336891940000e+01   1.749020000000e+01   2.456451372100e+06   8.729386570000e-04   8.462092300000e-01   5.000000000000e-02   8.592187166214e-01   6.769869686094e-02
 -5.897331540000e+02   8.348699950000e+01   2.456451372100e+06   8.729386570000e-04   1.476123000000e-01   5.000000000000e-02   2.514028921723e-02   5.999757370070e+00
  1.990394740000e+02  -1.549413080000e+00   2.456451372100e+06   8.729386570000e-04   1.376814800000e-01   5.000000000000e-02   5.315370857716e-03   7.008314739787e+00
 -8.550157170000e+01  -7.138084410000e+01   2.456451372100e+06   8.729386570000e-04   5.208002900000e-01   5.000000000000e-02   3.867318332195e-01   7.189740441399e+00
  4.590142440000e+01  -8.074362950000e+01   2.456451372100e+06   8.729386570000e-04   8.263247600000e-01   5.000000000000e-02   5.185875296593e-01   3.788088117511e+01
