#                  hjd            eff_wave            eff_band                flux               error             fluxsyn             dataset               phase                chi2
  2.456451372100e+06   6.572613065300e-07   6.560000000000e-07   1.129335859300e+00   7.249090974700e-01   1.033936850324e+00   1.000000000000e+00   1.978196725249e-01   1.731891282447e-02
  2.456451372100e+06   6.572788944700e-07   6.560000000000e-07   1.131570107200e+00   7.249090974700e-01   1.038259530674e+00   1.000000000000e+00   1.978196725249e-01   1.656893694959e-02
  2.456451372100e+06   6.572964824100e-07   6.560000000000e-07   1.121781881900e+00   7.249090974700e-01   1.039759772979e+00   1.000000000000e+00   1.978196725249e-01   1.280249936064e-02
  2.456451372100e+06   6.573140703500e-07   6.560000000000e-07   1.124326301700e+00   7.249090974700e-01   1.037421609531e+00   1.000000000000e+00   1.978196725249e-01   1.437207089806e-02
  2.456451372100e+06   6.573316582900e-07   6.560000000000e-07   1.112049586000e+00   7.249090974700e-01   1.035487248105e+00   1.000000000000e+00   1.978196725249e-01   1.115483813783e-02
  2.456451372100e+06   6.573492462300e-07   6.560000000000e-07   1.070548530300e+00   7.249090974700e-01   1.033690347126e+00   1.000000000000e+00   1.978196725249e-01   2.585239291206e-03
  2.456451372100e+06   6.573668341700e-07   6.560000000000e-07   1.059344679600e+00   7.249090974700e-01   1.031604746234e+00   1.000000000000e+00   1.978196725249e-01   1.464346072835e-03
  2.456451372100e+06   6.573844221100e-07   6.560000000000e-07   1.055003460100e+00   7.249090974700e-01   1.028804285066e+00   1.000000000000e+00   1.978196725249e-01   1.306195347479e-03
  2.456451372100e+06   6.574020100500e-07   6.560000000000e-07   1.062987177500e+00   7.249090974700e-01   1.024989592545e+00   1.000000000000e+00   1.978196725249e-01   2.747545474401e-03
  2.456451372100e+06   6.574195979900e-07   6.560000000000e-07   9.991873247700e-01   7.249090974700e-01   1.021131934655e+00   1.000000000000e+00   1.978196725249e-01   9.164074880264e-04
  2.456451372100e+06   6.574371859300e-07   6.560000000000e-07   8.466006015800e-01   7.249090974700e-01   1.016775202683e+00   1.000000000000e+00   1.978196725249e-01   5.510898120661e-02
  2.456451372100e+06   6.574547738700e-07   6.560000000000e-07   8.440470657100e-01   7.249090974700e-01   1.012106280434e+00   1.000000000000e+00   1.978196725249e-01   5.374741228922e-02
  2.456451372100e+06   6.574723618100e-07   6.560000000000e-07   9.467060942000e-01   7.249090974700e-01   1.007312051714e+00   1.000000000000e+00   1.978196725249e-01   6.989780436703e-03
  2.456451372100e+06   6.574899497500e-07   6.560000000000e-07   1.047232707400e+00   7.249090974700e-01   1.002579400326e+00   1.000000000000e+00   1.978196725249e-01   3.794374188304e-03
  2.456451372100e+06   6.575075376900e-07   6.560000000000e-07   1.067051667100e+00   7.249090974700e-01   1.000000000000e+00   1.000000000000e+00   1.978196725249e-01   8.555631289532e-03
