#                  hjd            eff_wave            eff_band                flux               error             fluxsyn             dataset               phase                chi2
  2.456451372100e+06   6.552386934700e-07   6.560000000000e-07   1.034554112500e+00   3.625757668400e-02   9.896349335295e-01   1.000000000000e+00   1.978196725249e-01   1.534850468069e+00
  2.456451372100e+06   6.552562814100e-07   6.560000000000e-07   1.040353672800e+00   3.528969498300e-02   9.887185222673e-01   1.000000000000e+00   1.978196725249e-01   2.140893608413e+00
  2.456451372100e+06   6.552738693500e-07   6.560000000000e-07   1.039496654700e+00   3.914350391500e-02   9.877845022622e-01   1.000000000000e+00   1.978196725249e-01   1.745282895516e+00
  2.456451372100e+06   6.552914572900e-07   6.560000000000e-07   1.040404805900e+00   4.680061941900e-02   9.869912595791e-01   1.000000000000e+00   1.978196725249e-01   1.302565659662e+00
  2.456451372100e+06   6.553090452300e-07   6.560000000000e-07   1.031689924900e+00   4.775774738300e-02   9.865045640366e-01   1.000000000000e+00   1.978196725249e-01   8.951747880207e-01
  2.456451372100e+06   6.553266331700e-07   6.560000000000e-07   1.005343792800e+00   5.803740768500e-02   9.863772791662e-01   1.000000000000e+00   1.978196725249e-01   1.067969877292e-01
  2.456451372100e+06   6.553442211100e-07   6.560000000000e-07   9.925727243800e-01   4.984143871100e-02   9.864083142726e-01   1.000000000000e+00   1.978196725249e-01   1.529684646108e-02
  2.456451372100e+06   6.553618090500e-07   6.560000000000e-07   1.008188255100e+00   4.270141622900e-02   9.863756775106e-01   1.000000000000e+00   1.978196725249e-01   2.609332480024e-01
  2.456451372100e+06   6.553793969800e-07   6.560000000000e-07   1.031642975000e+00   4.589373779300e-02   9.860573773388e-01   1.000000000000e+00   1.978196725249e-01   9.866166632733e-01
  2.456451372100e+06   6.553969849200e-07   6.560000000000e-07   1.065868980100e+00   4.196430173100e-02   9.852314216552e-01   1.000000000000e+00   1.978196725249e-01   3.692450970220e+00
  2.456451372100e+06   6.554145728600e-07   6.560000000000e-07   1.075803425700e+00   5.465753664900e-02   9.837237528991e-01   1.000000000000e+00   1.978196725249e-01   2.838098247171e+00
  2.456451372100e+06   6.554321608000e-07   6.560000000000e-07   1.081976591000e+00   6.503914694800e-02   9.816443103451e-01   1.000000000000e+00   1.978196725249e-01   2.379751974201e+00
  2.456451372100e+06   6.554497487400e-07   6.560000000000e-07   1.092229298600e+00   6.994746405400e-02   9.792061554298e-01   1.000000000000e+00   1.978196725249e-01   2.610903462364e+00
  2.456451372100e+06   6.554673366800e-07   6.560000000000e-07   1.090705047600e+00   9.265724539000e-02   9.766224499427e-01   1.000000000000e+00   1.978196725249e-01   1.515933090949e+00
  2.456451372100e+06   6.554849246200e-07   6.560000000000e-07   1.084048163600e+00   9.460516171100e-02   9.741063556736e-01   1.000000000000e+00   1.978196725249e-01   1.350504650390e+00
  2.456451372100e+06   6.555025125600e-07   6.560000000000e-07   1.120264668700e+00   8.913616653800e-02   9.717372945109e-01   1.000000000000e+00   1.978196725249e-01   2.776547460474e+00
  2.456451372100e+06   6.555201005000e-07   6.560000000000e-07   1.134494217400e+00   9.683764609200e-02   9.634817644101e-01   1.000000000000e+00   1.978196725249e-01   3.118652780768e+00
  2.456451372100e+06   6.555376884400e-07   6.560000000000e-07   1.116520038700e+00   1.011774564900e-01   9.505480541322e-01   1.000000000000e+00   1.978196725249e-01   2.690927884835e+00
  2.456451372100e+06   6.555552763800e-07   6.560000000000e-07   1.132860136200e+00   1.037417482900e-01   9.392793917357e-01   1.000000000000e+00   1.978196725249e-01   3.481907153136e+00
  2.456451372100e+06   6.555728643200e-07   6.560000000000e-07   1.093915952700e+00   1.584683510600e-01   9.360190052794e-01   1.000000000000e+00   1.978196725249e-01   9.928014211707e-01
  2.456451372100e+06   6.555904522600e-07   6.560000000000e-07   1.115604309600e+00   2.248578022600e-01   9.471101228218e-01   1.000000000000e+00   1.978196725249e-01   5.615053784181e-01
  2.456451372100e+06   6.556080402000e-07   6.560000000000e-07   1.145545408300e+00   2.329885718500e-01   9.773064945023e-01   1.000000000000e+00   1.978196725249e-01   5.214151827003e-01
  2.456451372100e+06   6.556256281400e-07   6.560000000000e-07   1.250129805800e+00   2.103674837300e-01   1.019956205464e+00   1.000000000000e+00   1.978196725249e-01   1.197164409879e+00
  2.456451372100e+06   6.556432160800e-07   6.560000000000e-07   1.280896959700e+00   2.282279511300e-01   1.074229159434e+00   1.000000000000e+00   1.978196725249e-01   8.199888951708e-01
  2.456451372100e+06   6.556608040200e-07   6.560000000000e-07   1.326870574400e+00   2.594469191700e-01   1.141182139445e+00   1.000000000000e+00   1.978196725249e-01   5.122390410054e-01
  2.456451372100e+06   6.556783919600e-07   6.560000000000e-07   1.368489936700e+00   2.877243136200e-01   1.221871928528e+00   1.000000000000e+00   1.978196725249e-01   2.596698368605e-01
  2.456451372100e+06   6.556959799000e-07   6.560000000000e-07   1.389952259000e+00   3.314614646700e-01   1.317355309715e+00   1.000000000000e+00   1.978196725249e-01   4.797010306706e-02
  2.456451372100e+06   6.557135678400e-07   6.560000000000e-07   1.428392814600e+00   3.604244459100e-01   1.429068550054e+00   1.000000000000e+00   1.978196725249e-01   3.514996789378e-06
  2.456451372100e+06   6.557311557800e-07   6.560000000000e-07   1.483690113600e+00   4.082763031700e-01   1.557221588503e+00   1.000000000000e+00   1.978196725249e-01   3.243681523282e-02
  2.456451372100e+06   6.557487437200e-07   6.560000000000e-07   1.529257104600e+00   4.614621717900e-01   1.699712776154e+00   1.000000000000e+00   1.978196725249e-01   1.364428243695e-01
  2.456451372100e+06   6.557663316600e-07   6.560000000000e-07   1.545838750900e+00   5.560301465600e-01   1.854382617595e+00   1.000000000000e+00   1.978196725249e-01   3.079194756311e-01
  2.456451372100e+06   6.557839196000e-07   6.560000000000e-07   1.643508418100e+00   6.330042715600e-01   2.019071617415e+00   1.000000000000e+00   1.978196725249e-01   3.520081985916e-01
  2.456451372100e+06   6.558015075400e-07   6.560000000000e-07   1.820431665000e+00   6.803478130400e-01   2.191636105782e+00   1.000000000000e+00   1.978196725249e-01   2.976900644072e-01
  2.456451372100e+06   6.558190954800e-07   6.560000000000e-07   1.984886704200e+00   7.543973020300e-01   2.372593687953e+00   1.000000000000e+00   1.978196725249e-01   2.641234703659e-01
  2.456451372100e+06   6.558366834200e-07   6.560000000000e-07   2.119035635400e+00   8.994456767900e-01   2.563382165434e+00   1.000000000000e+00   1.978196725249e-01   2.440583713039e-01
  2.456451372100e+06   6.558542713600e-07   6.560000000000e-07   2.279864790400e+00   1.025937353300e+00   2.764199847238e+00   1.000000000000e+00   1.978196725249e-01   2.228692365717e-01
  2.456451372100e+06   6.558718593000e-07   6.560000000000e-07   2.498448102300e+00   1.161082155500e+00   2.975245042383e+00   1.000000000000e+00   1.978196725249e-01   1.686323989039e-01
  2.456451372100e+06   6.558894472400e-07   6.560000000000e-07   2.739662733700e+00   1.308113729200e+00   3.196716059882e+00   1.000000000000e+00   1.978196725249e-01   1.220794995051e-01
  2.456451372100e+06   6.559070351800e-07   6.560000000000e-07   2.988467937000e+00   1.480930853200e+00   3.429402524345e+00   1.000000000000e+00   1.978196725249e-01   8.865000633778e-02
  2.456451372100e+06   6.559246231200e-07   6.560000000000e-07   3.267571944400e+00   1.670049764000e+00   3.677342895052e+00   1.000000000000e+00   1.978196725249e-01   6.020374530426e-02
  2.456451372100e+06   6.559422110600e-07   6.560000000000e-07   3.546106613900e+00   1.887533647400e+00   3.937760139696e+00   1.000000000000e+00   1.978196725249e-01   4.305411602144e-02
  2.456451372100e+06   6.559597989900e-07   6.560000000000e-07   3.904103915100e+00   2.026911749800e+00   4.206342555953e+00   1.000000000000e+00   1.978196725249e-01   2.223464985409e-02
