#               ucoord              vcoord                 hjd            eff_wave            vis2data             vis2err             vis2syn                chi2
 -8.854574940000e+01  -9.807555960000e+00   2.458656656316e+06   2.059573930000e-06   7.963126790000e-01   2.566732820000e-02   8.731091022491e-01   8.952012074611e+00
 -8.828011910000e+01  -7.915092590000e+00   2.458656664511e+06   2.053365330000e-06   8.400098700000e-01   2.300777410000e-02   8.727774024010e-01   2.028328373145e+00
 -8.713344590000e+01  -4.358263090000e+00   2.458656680031e+06   2.026662240000e-06   8.233902480000e-01   3.872287920000e-02   8.718217611313e-01   1.564302692674e+00
 -8.626875770000e+01  -2.639921870000e+00   2.458656687623e+06   2.009624590000e-06   8.409122230000e-01   8.192219680000e-02   8.715593218803e-01   1.399508561901e-01
 -1.008717940000e+02  -7.711610830000e+01   2.458656594941e+06   2.402165800000e-06   7.261862690000e-01   4.668927380000e-02   7.837380170822e-01   1.519437360894e+00
 -1.036101810000e+02  -7.502642750000e+01   2.458656602753e+06   2.444055150000e-06   7.219450100000e-01   4.712465310000e-02   7.876925468445e-01   1.946536903704e+00
 -8.308821610000e+01  -2.374893060000e+01   2.458656594941e+06   1.995997820000e-06   7.099601790000e-01   5.207581510000e-02   8.908037543297e-01   1.205963091687e+01
 -8.449984540000e+01  -2.203632430000e+01   2.458656602753e+06   2.012927210000e-06   7.907004510000e-01   5.454680780000e-02   8.773871064186e-01   2.525607244907e+00
 -8.669698160000e+01  -1.855449860000e+01   2.458656618297e+06   2.064591300000e-06   8.249489270000e-01   2.869922680000e-02   8.783344626427e-01   3.460244734379e+00
 -8.758210590000e+01  -1.652663210000e+01   2.458656627197e+06   2.085514070000e-06   8.173762920000e-01   2.297760750000e-02   8.786262869835e-01   7.105628564794e+00
 -8.854574950000e+01  -9.807555610000e+00   2.458656656316e+06   2.108477800000e-06   8.149447190000e-01   2.389683130000e-02   8.676759600639e-01   4.869174627960e+00
 -8.828011870000e+01  -7.915089980000e+00   2.458656664511e+06   2.102103060000e-06   8.485276790000e-01   1.805305570000e-02   8.673503994942e-01   1.087084597301e+00
 -8.713344620000e+01  -4.358263860000e+00   2.458656680031e+06   2.074652710000e-06   8.320549900000e-01   2.729746260000e-02   8.772473335266e-01   2.740849358830e+00
 -8.626877820000e+01  -2.639957520000e+00   2.458656687622e+06   2.054287770000e-06   8.569782540000e-01   2.686533710000e-02   8.766705989838e-01   5.372918861004e-01
 -8.344476520000e+01   1.336379980000e+00   2.458656705563e+06   2.000239100000e-06   7.403199150000e-01   8.405465020000e-02   8.763410449028e-01   2.618721211405e+00
 -1.008717940000e+02  -7.711610830000e+01   2.458656594941e+06   2.439299260000e-06   7.431560540000e-01   5.659676330000e-02   7.894980907440e-01   6.704510020351e-01
 -1.008717940000e+02  -7.711610830000e+01   2.458656594941e+06   2.449075280000e-06   7.074049010000e-01   2.098438830000e-02   7.909783124924e-01   1.586147727181e+01
 -8.308822410000e+01  -2.374892200000e+01   2.458656594941e+06   2.026793880000e-06   7.471066150000e-01   6.594865060000e-02   8.819081783295e-01   4.178092303440e+00
 -8.449984540000e+01  -2.203632430000e+01   2.458656602753e+06   2.061287310000e-06   8.165174210000e-01   3.548946200000e-02   8.826699256897e-01   3.474511496473e+00
 -8.669698170000e+01  -1.855449860000e+01   2.458656618297e+06   2.114974150000e-06   8.373442530000e-01   1.915257270000e-02   8.731773495674e-01   3.500373931682e+00
 -8.758210580000e+01  -1.652663210000e+01   2.458656627197e+06   2.136457410000e-06   8.251821280000e-01   2.122028910000e-02   8.735089898109e-01   5.186502554286e+00
 -8.854574940000e+01  -9.807555970000e+00   2.458656656316e+06   2.156565180000e-06   8.280008310000e-01   6.803950710000e-02   8.730788826942e-01   4.389428275799e-01
 -8.831067830000e+01  -8.132809340000e+00   2.458656663568e+06   2.156934540000e-06   8.532630600000e-01   4.159141880000e-02   8.734776973724e-01   2.362242282103e-01
 -8.713344590000e+01  -4.358263090000e+00   2.458656680031e+06   2.125626370000e-06   8.418943690000e-01   2.076090470000e-02   8.722434639931e-01   2.136972533474e+00
 -8.626886610000e+01  -2.640110320000e+00   2.458656687622e+06   2.104488590000e-06   8.709427390000e-01   1.859283940000e-02   8.716334700584e-01   1.380150771917e-03
 -8.328654840000e+01   1.506679680000e+00   2.458656706352e+06   2.034031740000e-06   7.502404370000e-01   9.982193670000e-02   8.804497718811e-01   1.701501192492e+00
 -8.187736930000e+01   3.023500340000e+00   2.458656713386e+06   2.002736330000e-06   8.059205500000e-01   5.972956350000e-02   8.799139261246e-01   1.534641736025e+00
 -8.308821710000e+01  -2.374892950000e+01   2.458656594941e+06   2.058298940000e-06   7.516014100000e-01   5.667374540000e-02   8.852473497391e-01   5.560933588842e+00
 -8.343377730000e+01  -2.332969240000e+01   2.458656596854e+06   2.086330110000e-06   7.920175500000e-01   3.602756010000e-02   8.874281644821e-01   7.013320452382e+00
 -8.449984550000e+01  -2.203632430000e+01   2.458656602753e+06   2.118937390000e-06   8.359966200000e-01   2.633510390000e-02   8.784454464912e-01   2.598132555991e+00
 -8.669698160000e+01  -1.855449860000e+01   2.458656618297e+06   2.161814670000e-06   8.422612970000e-01   5.804237810000e-02   8.782281279564e-01   3.839847278346e-01
 -8.738394380000e+01  -1.698063210000e+01   2.458656625205e+06   2.184340710000e-06   8.269517360000e-01   6.470822340000e-02   8.790580034256e-01   6.484268291002e-01
 -8.758210590000e+01  -1.652663210000e+01   2.458656627197e+06   2.210488220000e-06   8.537003650000e-01   3.958395840000e-02   8.691769838333e-01   1.528669956412e-01
 -8.841293410000e+01  -8.861322790000e+00   2.458656660414e+06   2.210752440000e-06   8.643330800000e-01   3.247808250000e-02   8.667709827423e-01   5.634455982564e-03
 -8.713344610000e+01  -4.358263790000e+00   2.458656680031e+06   2.178655650000e-06   8.452572890000e-01   4.963171010000e-02   8.779500722885e-01   4.338956663215e-01
 -8.626878680000e+01  -2.639972430000e+00   2.458656687622e+06   2.157094400000e-06   8.695145200000e-01   4.265600200000e-02   8.773762583733e-01   3.396853976915e-02
 -8.266511680000e+01   2.175579070000e+00   2.458656709454e+06   2.066931780000e-06   8.029732170000e-01   4.158579040000e-02   8.852068185806e-01   3.910287613725e+00
 -8.308822230000e+01  -2.374892390000e+01   2.458656594941e+06   2.130931620000e-06   8.096881390000e-01   2.850698160000e-02   8.826599717140e-01   6.552515197254e+00
 -8.449984540000e+01  -2.203632430000e+01   2.458656602753e+06   2.166869550000e-06   8.466935700000e-01   5.461622400000e-02   8.834035992622e-01   4.517790827150e-01
 -8.669698170000e+01  -1.855449860000e+01   2.458656618297e+06   2.223400230000e-06   8.682944950000e-01   2.961319090000e-02   8.726342916489e-01   2.147673941204e-02
 -8.758210580000e+01  -1.652663210000e+01   2.458656627197e+06   2.246375110000e-06   8.417079150000e-01   3.089666810000e-02   8.730295300484e-01   1.027696790288e+00
 -8.846243070000e+01  -9.213957790000e+00   2.458656658887e+06   2.263659340000e-06   8.622501960000e-01   3.800165470000e-02   8.724064826965e-01   7.142740772563e-02
 -8.828011870000e+01  -7.915089980000e+00   2.458656664511e+06   2.277202760000e-06   8.836133860000e-01   2.982960330000e-02   8.740861415863e-01   1.020092743315e-01
 -8.713344610000e+01  -4.358263750000e+00   2.458656680031e+06   2.234758910000e-06   8.699868950000e-01   2.726062580000e-02   8.718568682671e-01   4.705428224627e-03
 -8.626886610000e+01  -2.640110320000e+00   2.458656687622e+06   2.212600720000e-06   8.901298170000e-01   2.919847240000e-02   8.712692260742e-01   4.172442205628e-01
 -8.267057740000e+01   2.169702480000e+00   2.458656709427e+06   2.120135810000e-06   8.215112020000e-01   3.677927000000e-02   8.808451294899e-01   2.602555399795e+00
 -8.308822410000e+01  -2.374892200000e+01   2.458656594941e+06   2.187096350000e-06   8.276539060000e-01   3.974253110000e-02   8.882237672806e-01   2.322748094869e+00
 -8.449984550000e+01  -2.203632430000e+01   2.458656602753e+06   2.224255330000e-06   8.790544840000e-01   4.038833320000e-02   8.775684237480e-01   1.353820154868e-03
 -8.669698160000e+01  -1.855449860000e+01   2.458656618297e+06   2.281648040000e-06   8.723099770000e-01   3.401371360000e-02   8.786199688911e-01   3.441513687324e-02
 -8.758210590000e+01  -1.652663210000e+01   2.458656627197e+06   2.305222450000e-06   8.516107010000e-01   3.827091920000e-02   8.709228634834e-01   2.546384762186e-01
 -8.854574950000e+01  -9.807555880000e+00   2.458656656316e+06   2.330695870000e-06   8.652507640000e-01   5.257231860000e-02   8.710072040558e-01   1.198929678022e-02
 -8.828011900000e+01  -7.915092010000e+00   2.458656664511e+06   2.323796520000e-06   9.029874700000e-01   4.677759900000e-02   8.707415461540e-01   4.751971144628e-01
 -8.713344590000e+01  -4.358263090000e+00   2.458656680031e+06   2.293360850000e-06   8.722098070000e-01   3.220370240000e-02   8.778815865517e-01   3.101894879450e-02
 -8.626879450000e+01  -2.639985790000e+00   2.458656687622e+06   2.270661740000e-06   8.921836100000e-01   3.173916730000e-02   8.773235678673e-01   2.192042774365e-01
 -8.266838840000e+01   2.172057610000e+00   2.458656709438e+06   2.175857050000e-06   8.386559000000e-01   5.811049840000e-02   8.864769339561e-01   6.772183592840e-01
 -8.308822200000e+01  -2.374892430000e+01   2.458656594941e+06   2.238958740000e-06   8.451535030000e-01   4.458237130000e-02   8.820171356201e-01   6.837068475365e-01
 -8.422932560000e+01  -2.236452250000e+01   2.458656601256e+06   2.280998740000e-06   8.606899140000e-01   4.245905180000e-02   8.837555646896e-01   2.951146974294e-01
 -8.669698160000e+01  -1.855449860000e+01   2.458656618297e+06   2.343394070000e-06   8.840974960000e-01   5.868302910000e-02   8.767843246460e-01   1.553053628352e-02
 -8.758210580000e+01  -1.652663210000e+01   2.458656627197e+06   2.367091700000e-06   8.647619550000e-01   7.413896360000e-02   8.771371245384e-01   2.786180789876e-02
 -8.854574950000e+01  -9.807555610000e+00   2.458656656316e+06   2.393665230000e-06   8.582669120000e-01   6.663446200000e-02   8.772571086884e-01   8.121965391232e-02
 -8.828011870000e+01  -7.915089980000e+00   2.458656664511e+06   2.386587080000e-06   9.138023410000e-01   5.567862790000e-02   8.770042657852e-01   4.367904726351e-01
 -8.713344610000e+01  -4.358263690000e+00   2.458656680031e+06   2.355201750000e-06   8.953237750000e-01   5.628729400000e-02   8.761488795280e-01   1.160500332515e-01
 -8.626879720000e+01  -2.639990540000e+00   2.458656687622e+06   2.332397270000e-06   9.068624770000e-01   4.216303130000e-02   8.756507039070e-01   5.479907507445e-01
 -8.266281270000e+01   2.178060200000e+00   2.458656709466e+06   2.234367440000e-06   8.460276070000e-01   5.414513360000e-02   8.811335563660e-01   4.203805217877e-01
 -8.318087740000e+01  -2.363651360000e+01   2.458656595454e+06   2.309110890000e-06   8.274375410000e-01   5.472116220000e-02   8.809261322021e-01   9.554582037713e-01
 -8.449984540000e+01  -2.203632430000e+01   2.458656602753e+06   2.349751630000e-06   8.709715360000e-01   8.866624890000e-02   8.820616602898e-01   1.564430072025e-02
 -8.669698170000e+01  -1.855449860000e+01   2.458656618297e+06   2.408834100000e-06   8.864463380000e-01   7.154332120000e-02   8.829689025879e-01   2.362544244031e-03
 -8.758210590000e+01  -1.652663210000e+01   2.458656627197e+06   2.424712740000e-06   8.371413490000e-01   7.835259440000e-02   8.825393319130e-01   3.357116027449e-01
 -8.854574950000e+01  -9.807555610000e+00   2.458656656316e+06   2.438008660000e-06   8.412292580000e-01   8.959857520000e-02   8.813966512680e-01   2.009764124871e-01
 -8.828011870000e+01  -7.915089980000e+00   2.458656664511e+06   2.434404540000e-06   9.028753090000e-01   8.124517070000e-02   8.814806938171e-01   6.934479167786e-02
 -8.713344590000e+01  -4.358263090000e+00   2.458656680031e+06   2.418719520000e-06   9.017374940000e-01   7.338999230000e-02   8.821572661400e-01   7.118062528097e-02
 -8.626886610000e+01  -2.640110320000e+00   2.458656687622e+06   2.396969740000e-06   8.991024450000e-01   6.405974510000e-02   8.818356394768e-01   7.265300513386e-02
 -8.266933840000e+01   2.171035860000e+00   2.458656709433e+06   2.296572590000e-06   8.549548180000e-01   5.989132440000e-02   8.870739340782e-01   2.876069231917e-01
 -8.308822410000e+01  -2.374892200000e+01   2.458656594941e+06   2.374617070000e-06   8.122669530000e-01   5.732757940000e-02   8.871884346008e-01   1.707990714184e+00
 -8.449984550000e+01  -2.203632430000e+01   2.458656602753e+06   2.414980120000e-06   8.762699330000e-01   7.488959740000e-02   8.879656195641e-01   2.438981186136e-02
 -8.669698170000e+01  -1.855449860000e+01   2.458656618297e+06   2.446168870000e-06   8.795011950000e-01   8.610334390000e-02   8.862956762314e-01   6.226909740511e-03
 -8.626886610000e+01  -2.640110320000e+00   2.458656687622e+06   2.440157080000e-06   8.827925460000e-01   6.998214240000e-02   8.857243061066e-01   1.755021311917e-03
 -8.266573570000e+01   2.174912960000e+00   2.458656709451e+06   2.362299170000e-06   8.565175930000e-01   9.097906040000e-02   8.858958482742e-01   1.042723366579e-01
 -8.308822410000e+01  -2.374892200000e+01   2.458656594941e+06   2.429221190000e-06   8.114773180000e-01   9.983320750000e-02   8.919103145599e-01   6.491102220878e-01
 -8.449984550000e+01  -2.203632430000e+01   2.458656602753e+06   2.449735800000e-06   9.384465820000e-01   3.965737600000e-02   8.909359574318e-01   1.435269742269e+00
 -8.234925290000e+01   2.515571320000e+00   2.458656711031e+06   2.416317310000e-06   8.692353010000e-01   1.105096150000e-01   8.912560939789e-01   3.970688118593e-02
 -6.509938440000e+01  -7.525337020000e+01   2.458656711125e+06   1.992672300000e-06   7.774949030000e-01   6.958702380000e-02   8.585530519485e-01   1.356865621962e+00
 -6.523914890000e+01  -7.486988790000e+01   2.458656713386e+06   2.001889730000e-06   7.966140830000e-01   9.036663210000e-02   8.448209166527e-01   2.845778017106e-01
 -8.187737880000e+01   3.023490860000e+00   2.458656713386e+06   2.447129670000e-06   8.575198160000e-01   1.327358050000e-01   8.947069048882e-01   7.848889007660e-02
 -6.306956200000e+01  -7.916281590000e+01   2.458656687797e+06   1.996078210000e-06   8.437125320000e-01   2.644624980000e-02   8.532116413116e-01   1.290142194473e-01
 -6.476899900000e+01  -7.615986760000e+01   2.458656705781e+06   2.011561520000e-06   7.630171670000e-01   1.242512920000e-01   8.438891768456e-01   4.236377435167e-01
 -6.506689080000e+01  -7.534252720000e+01   2.458656710600e+06   2.034463920000e-06   7.833691850000e-01   8.853793720000e-02   8.484827876091e-01   5.408597345233e-01
 -6.523914950000e+01  -7.486988550000e+01   2.458656713386e+06   2.061036970000e-06   8.218222930000e-01   6.048394940000e-02   8.528090715408e-01   2.624657106236e-01
 -6.213531930000e+01  -8.036742580000e+01   2.458656680424e+06   2.012362330000e-06   8.398536060000e-01   4.742609430000e-02   8.377358317375e-01   1.993997506818e-03
 -6.306463090000e+01  -7.916917420000e+01   2.458656687758e+06   2.030258740000e-06   8.522531110000e-01   4.767003560000e-02   8.418914079666e-01   4.724668366604e-02
 -6.306956200000e+01  -7.916281590000e+01   2.458656687797e+06   2.061915580000e-06   8.538112200000e-01   3.422225560000e-02   8.462628126144e-01   4.865118249280e-02
 -6.476899200000e+01  -7.615988410000e+01   2.458656705781e+06   2.071265360000e-06   7.741518210000e-01   5.313128830000e-02   8.519553542137e-01   2.144361227394e+00
 -6.500742250000e+01  -7.550569530000e+01   2.458656709638e+06   2.097359750000e-06   8.173587980000e-01   5.013027560000e-02   8.563810586929e-01   6.059330864852e-01
 -6.523914890000e+01  -7.486988790000e+01   2.458656713386e+06   2.123957490000e-06   8.366985520000e-01   3.004962430000e-02   8.481701016426e-01   1.457357447324e-01
 -5.967441630000e+01  -8.290059040000e+01   2.458656664511e+06   1.993744980000e-06   8.355816410000e-01   3.124748310000e-02   8.485940098763e-01   1.734133982049e-01
 -5.967441690000e+01  -8.290059030000e+01   2.458656664511e+06   2.010212530000e-06   8.344563780000e-01   6.190961350000e-02   8.344126939774e-01   4.978850221837e-07
 -6.209774140000e+01  -8.041587930000e+01   2.458656680128e+06   2.062244240000e-06   8.562765520000e-01   2.749510770000e-02   8.446869254112e-01   1.776757005888e-01
 -6.280059000000e+01  -7.950962910000e+01   2.458656685674e+06   2.091434160000e-06   8.578563190000e-01   4.477335490000e-02   8.497471213341e-01   3.280322162927e-02
 -6.306956380000e+01  -7.916281370000e+01   2.458656687797e+06   2.124353820000e-06   8.618574960000e-01   1.711662800000e-02   8.413882851601e-01   1.430097918503e+00
 -6.476902780000e+01  -7.615979940000e+01   2.458656705781e+06   2.134304320000e-06   8.075143290000e-01   6.197686650000e-02   8.472750186920e-01   4.115746224132e-01
 -6.494854300000e+01  -7.566724310000e+01   2.458656708685e+06   2.164314600000e-06   8.276974200000e-01   5.855819100000e-02   8.519539237022e-01   1.715857040897e-01
 -6.523914890000e+01  -7.486988790000e+01   2.458656713386e+06   2.190626860000e-06   8.272912530000e-01   8.271660020000e-02   8.565039634705e-01   1.247263913017e-01
 -5.885625170000e+01   1.640874670000e+01   2.458656602753e+06   1.992631850000e-06   8.558701390000e-01   4.214090170000e-02   9.317819476128e-01   3.244972563958e+00
 -5.906164320000e+01   1.880693590000e+01   2.458656618297e+06   1.995926420000e-06   8.487554440000e-01   3.694597710000e-02   9.292227625847e-01   4.743563795188e+00
 -5.892416540000e+01   2.017977420000e+01   2.458656627197e+06   1.993744980000e-06   8.890115670000e-01   4.551422230000e-02   9.278926849365e-01   7.297653426846e-01
 -5.817082420000e+01  -8.416184960000e+01   2.458656656316e+06   2.008796170000e-06   7.475788520000e-01   6.301590650000e-02   8.328934311867e-01   1.832931056384e+00
 -5.914122800000e+01  -8.334784540000e+01   2.458656661605e+06   2.034776180000e-06   8.027685550000e-01   5.098030100000e-02   8.375512957573e-01   4.655033482879e-01
 -5.967441680000e+01  -8.290059030000e+01   2.458656664511e+06   2.070385600000e-06   8.424284720000e-01   2.465917370000e-02   8.429822325706e-01   5.042977370823e-04
 -6.209778760000e+01  -8.041582430000e+01   2.458656680128e+06   2.124750140000e-06   8.573072290000e-01   7.079453900000e-02   8.397859334946e-01   6.125378254570e-02
 -6.255827080000e+01  -7.982207250000e+01   2.458656683762e+06   2.157624920000e-06   8.722497150000e-01   4.594834450000e-02   8.449622988701e-01   3.526834582703e-01
 -6.306956380000e+01  -7.916281370000e+01   2.458656687797e+06   2.190762750000e-06   8.783179150000e-01   4.642261260000e-02   8.500217795372e-01   3.715310331475e-01
 -6.476902780000e+01  -7.615979940000e+01   2.458656705781e+06   2.201727060000e-06   8.166420320000e-01   6.491410060000e-02   8.410933017731e-01   1.418811650935e-01
 -6.489325150000e+01  -7.581895140000e+01   2.458656707791e+06   2.235753630000e-06   8.462069170000e-01   6.447006920000e-02   8.460776209831e-01   4.022110700236e-06
 -6.523914910000e+01  -7.486988700000e+01   2.458656713386e+06   2.261903010000e-06   8.535938230000e-01   7.461677810000e-02   8.509382009506e-01   1.266658514002e-03
 -5.853957240000e+01   1.520910890000e+01   2.458656594941e+06   2.040993690000e-06   8.625932430000e-01   3.429149460000e-02   9.295386075974e-01   3.811256637070e+00
 -5.874462260000e+01   1.598587450000e+01   2.458656600000e+06   2.022576200000e-06   8.712125220000e-01   6.626646410000e-02   9.271117448807e-01   7.115803472959e-01
 -5.906164340000e+01   1.880693600000e+01   2.458656618297e+06   2.037156290000e-06   8.667792980000e-01   5.439517000000e-02   9.245200753212e-01   1.126794129201e+00
 -5.892416520000e+01   2.017977700000e+01   2.458656627197e+06   2.032443570000e-06   8.911066820000e-01   6.084845630000e-02   9.229357242584e-01   2.736201092516e-01
 -5.718542440000e+01   2.460922830000e+01   2.458656656316e+06   1.998142060000e-06   8.191034780000e-01   5.485131820000e-02   9.264709353447e-01   3.831520896728e+00
 -5.817082420000e+01  -8.416184960000e+01   2.458656656316e+06   2.059611200000e-06   7.504056810000e-01   4.496249690000e-02   8.402367234230e-01   3.991646166966e+00
 -5.834211970000e+01  -8.401816180000e+01   2.458656657250e+06   2.096631200000e-06   7.652972270000e-01   3.969845180000e-02   8.454439640045e-01   4.075909676717e+00
 -5.967441680000e+01  -8.290059030000e+01   2.458656664511e+06   2.126067740000e-06   8.428235590000e-01   6.530551580000e-02   8.370894789696e-01   7.709527683183e-03
 -5.967441690000e+01  -8.290059030000e+01   2.458656664511e+06   2.161608280000e-06   8.659084430000e-01   2.280559630000e-02   8.419062495232e-01   1.107691950757e+00
 -6.209778760000e+01  -8.041582430000e+01   2.458656680128e+06   2.190862210000e-06   8.900362970000e-01   2.300056170000e-02   8.484584093094e-01   3.267743499380e+00
 -6.232828490000e+01  -8.011861720000e+01   2.458656681947e+06   2.228496680000e-06   9.057685360000e-01   4.227731910000e-02   8.386845588684e-01   2.517808669512e+00
 -6.306956350000e+01  -7.916281410000e+01   2.458656687797e+06   2.261719610000e-06   9.159762030000e-01   3.402948400000e-02   8.442013263702e-01   4.448710877252e+00
 -6.476902780000e+01  -7.615979940000e+01   2.458656705781e+06   2.272975280000e-06   7.929854240000e-01   4.193286840000e-02   8.500705957413e-01   1.853264819641e+00
 -6.485032500000e+01  -7.593673240000e+01   2.458656707096e+06   2.306425390000e-06   8.558081530000e-01   8.098214940000e-02   8.447211384773e-01   1.874349755331e-02
 -6.516978690000e+01  -7.506020210000e+01   2.458656712264e+06   2.339861980000e-06   8.818824850000e-01   5.945802940000e-02   8.502650260925e-01   2.827697206196e-01
 -5.853957240000e+01   1.520910890000e+01   2.458656594941e+06   2.091692080000e-06   8.789095450000e-01   4.397249540000e-02   9.327789545059e-01   1.500797873727e+00
 -5.885625230000e+01   1.640874700000e+01   2.458656602753e+06   2.102612220000e-06   9.100236720000e-01   3.511497600000e-02   9.257506728172e-01   2.005889785593e-01
 -5.903453500000e+01   1.907763710000e+01   2.458656620052e+06   2.114564800000e-06   9.007617140000e-01   3.122050590000e-02   9.233577847481e-01   5.238247078099e-01
 -5.892416520000e+01   2.017977740000e+01   2.458656627197e+06   2.095818500000e-06   9.056704950000e-01   2.853523090000e-02   9.273285865784e-01   5.760730909185e-01
 -5.718542450000e+01   2.460922840000e+01   2.458656656316e+06   2.043076520000e-06   8.553097860000e-01   5.446914770000e-02   9.219117164612e-01   1.495107690166e+00
 -5.634571690000e+01   2.582427390000e+01   2.458656664511e+06   2.019383670000e-06   9.064330650000e-01   7.872389190000e-02   9.202723503113e-01   3.090396569648e-02
 -5.817082430000e+01  -8.416184960000e+01   2.458656656316e+06   2.123032740000e-06   7.630672440000e-01   2.511445740000e-02   8.353935480118e-01   8.293635525317e+00
 -5.817082420000e+01  -8.416184960000e+01   2.458656656316e+06   2.158357750000e-06   7.681298230000e-01   5.523293390000e-02   8.402325510979e-01   1.704147446932e+00
 -5.939597380000e+01  -8.313415680000e+01   2.458656662993e+06   2.190432280000e-06   8.573991170000e-01   5.595591520000e-02   8.454489707947e-01   4.560940753454e-02
 -5.967441690000e+01  -8.290059030000e+01   2.458656664511e+06   2.231361280000e-06   9.055397870000e-01   5.263807810000e-02   8.357840180397e-01   1.756144358584e+00
 -6.209778760000e+01  -8.041582430000e+01   2.458656680128e+06   2.261614020000e-06   9.026459230000e-01   2.031161010000e-02   8.425649404526e-01   8.749542604896e+00
 -6.211315170000e+01  -8.039601390000e+01   2.458656680249e+06   2.298011070000e-06   9.136136340000e-01   2.732405780000e-02   8.471115231514e-01   5.923528335866e+00
 -6.291759460000e+01  -7.935876010000e+01   2.458656686598e+06   2.330141850000e-06   9.166915800000e-01   3.676583430000e-02   8.424412012100e-01   4.078575405391e+00
 -6.306956380000e+01  -7.916281370000e+01   2.458656687797e+06   2.371527860000e-06   9.212827340000e-01   3.804826860000e-02   8.476762175560e-01   3.742507947684e+00
 -6.480061700000e+01  -7.607312550000e+01   2.458656706292e+06   2.385699440000e-06   8.902466410000e-01   1.000903240000e-01   8.538271784782e-01   1.323984418838e-01
 -6.512161860000e+01  -7.519236580000e+01   2.458656711485e+06   2.417712520000e-06   9.087949510000e-01   1.172536250000e-01   8.588074445724e-01   1.817483134942e-01
 -5.863143940000e+01   1.555711710000e+01   2.458656597208e+06   2.178872210000e-06   9.217893850000e-01   4.719065590000e-02   9.318996667862e-01   4.590019102298e-02
 -5.888545240000e+01   1.674969430000e+01   2.458656604963e+06   2.171826770000e-06   9.232562370000e-01   4.910097440000e-02   9.298359155655e-01   1.795680779140e-02
 -5.898543270000e+01   1.956796750000e+01   2.458656623231e+06   2.181634380000e-06   9.226153930000e-01   3.908142770000e-02   9.273887276649e-01   1.491773635048e-02
 -5.718542440000e+01   2.460922830000e+01   2.458656656316e+06   2.148978640000e-06   8.866855250000e-01   2.638989400000e-02   9.229844212532e-01   1.891958245579e+00
 -5.676557020000e+01   2.521675180000e+01   2.458656660414e+06   2.102922200000e-06   8.983872300000e-01   3.891663500000e-02   9.198037981987e-01   3.028511302214e-01
 -5.634571950000e+01   2.582427030000e+01   2.458656664511e+06   2.057657990000e-06   9.243064630000e-01   5.050286770000e-02   9.230769276619e-01   5.927205052716e-04
 -5.434559580000e+01   2.806869550000e+01   2.458656680031e+06   2.020326500000e-06   8.978802320000e-01   7.822470040000e-02   9.212844967842e-01   8.951631353700e-02
 -5.317664280000e+01   2.913433300000e+01   2.458656687624e+06   1.998166830000e-06   8.938574840000e-01   4.015814760000e-02   9.281310439110e-01   7.284019311105e-01
 -5.160778290000e+01  -8.834976990000e+01   2.458656627197e+06   2.006818810000e-06   7.944497970000e-01   6.342724870000e-02   8.289519548416e-01   2.958971408342e-01
 -5.817082430000e+01  -8.416184960000e+01   2.458656656316e+06   2.219900920000e-06   7.974195090000e-01   6.526966840000e-02   8.329672217369e-01   2.966200551636e-01
 -5.868833970000e+01  -8.372774180000e+01   2.458656659137e+06   2.262330030000e-06   8.437856470000e-01   5.860968580000e-02   8.390481472015e-01   6.533706514406e-03
 -5.967441690000e+01  -8.290059030000e+01   2.458656664511e+06   2.303228030000e-06   9.163436450000e-01   2.543151220000e-02   8.347970247269e-01   1.028176238390e+01
 -5.967441600000e+01  -8.290059050000e+01   2.458656664511e+06   2.337605370000e-06   8.833254370000e-01   5.107345690000e-02   8.391922116280e-01   7.466908473578e-01
 -6.209778760000e+01  -8.041582430000e+01   2.458656680128e+06   2.371924180000e-06   9.108242160000e-01   3.695383210000e-02   8.461428880692e-01   3.063648192739e+00
 -6.269558580000e+01  -7.964502190000e+01   2.458656684846e+06   2.411802690000e-06   9.136247610000e-01   9.330511570000e-02   8.517310023308e-01   4.400305233171e-01
 -6.306956380000e+01  -7.916281370000e+01   2.458656687797e+06   2.442998280000e-06   9.572858480000e-01   9.204153320000e-02   8.557636141777e-01   1.216619131123e+00
 -6.476902780000e+01  -7.615979940000e+01   2.458656705781e+06   2.447093630000e-06   9.205764510000e-01   1.533219400000e-01   8.603771328926e-01   1.541610047757e-01
 -5.869863750000e+01   1.581167520000e+01   2.458656598865e+06   2.258606240000e-06   9.377360570000e-01   5.427274200000e-02   9.297071695328e-01   2.188503341988e-02
 -5.906164340000e+01   1.880693600000e+01   2.458656618297e+06   2.272395390000e-06   9.251089760000e-01   3.418090440000e-02   9.268190860748e-01   2.503116320611e-03
 -5.892416520000e+01   2.017977710000e+01   2.458656627197e+06   2.267237490000e-06   9.385324850000e-01   3.983041930000e-02   9.253050088882e-01   1.102869725357e-01
 -5.718542450000e+01   2.460922840000e+01   2.458656656316e+06   2.200250900000e-06   8.978863060000e-01   5.613620690000e-02   9.191138148308e-01   1.429920630407e-01
 -5.634571670000e+01   2.582427420000e+01   2.458656664511e+06   2.167879450000e-06   9.260963750000e-01   3.305675460000e-02   9.243866205215e-01   2.675143432353e-03
 -5.434559540000e+01   2.806869590000e+01   2.458656680031e+06   2.105370240000e-06   9.127369370000e-01   2.431186710000e-02   9.210073351860e-01   1.157220752017e-01
