#                  hjd            eff_wave            eff_band                flux               error             fluxsyn             dataset               phase                chi2
  2.459337854170e+06   5.035989551487e-07   5.035989551487e-07   3.530180640745e-05   2.364182764381e-09   2.149191730684e-18   1.000000000000e+00   6.122693270445e-01   2.229624686291e+08
  2.459337854170e+06   5.035989551487e-07   5.035989551487e-07   3.530180640745e-05   2.364182764381e-09   2.149191730684e-18   1.000000000000e+00   6.122693270445e-01   2.229624686291e+08
  2.459337854170e+06   5.046161555294e-07   5.046161555294e-07   3.409245184522e-05   3.531991723065e-09   2.273916315648e-18   1.000000000000e+00   6.122693270445e-01   9.317021917659e+07
  2.459337854170e+06   5.537049258445e-07   5.537049258445e-07   2.001052109498e-05   7.822650094673e-09   2.352176723135e-17   1.000000000000e+00   6.122693270445e-01   6.543483128155e+06
  2.459337854170e+06   5.537049258445e-07   5.537049258445e-07   2.001052109498e-05   7.822650094673e-09   2.352176723135e-17   1.000000000000e+00   6.122693270445e-01   6.543483128155e+06
  2.459337854170e+06   5.537049258445e-07   5.537049258445e-07   2.615548417344e-05   1.564530018935e-08   2.352176723135e-17   1.000000000000e+00   6.122693270445e-01   2.794844996668e+06
  2.459337854170e+06   5.537049258445e-07   5.537049258445e-07   2.591914130215e-05   8.800481427654e-09   2.352176723135e-17   1.000000000000e+00   6.122693270445e-01   8.674178543587e+06
  2.459337854170e+06   5.537049258445e-07   5.537049258445e-07   2.568279549602e-05   1.232067422638e-07   2.352176723135e-17   1.000000000000e+00   6.122693270445e-01   4.345258705883e+04
  2.459337854170e+06   5.537049258445e-07   5.537049258445e-07   2.615548417344e-05   1.564530018935e-08   2.352176723135e-17   1.000000000000e+00   6.122693270445e-01   2.794844996668e+06
  2.459337854170e+06   5.537049258445e-07   5.537049258445e-07   2.615548417344e-05   1.564530018935e-08   2.352176723135e-17   1.000000000000e+00   6.122693270445e-01   2.794844996668e+06
  2.459337854170e+06   5.822343328802e-07   5.822343328802e-07   3.563062711079e-05   1.768703622974e-09   7.904284583715e-17   1.000000000000e+00   6.122693270445e-01   4.058231349648e+08
  2.459337854170e+06   5.822343328802e-07   5.822343328802e-07   3.563062711079e-05   1.768703622974e-09   7.904284583715e-17   1.000000000000e+00   6.122693270445e-01   4.058231349648e+08
  2.459337854170e+06   6.040549224260e-07   6.040549224260e-07   2.774209279797e-05   1.068098243725e-08   1.827561650270e-16   1.000000000000e+00   6.122693270445e-01   6.746150697029e+06
  2.459337854170e+06   6.040549224260e-07   6.040549224260e-07   2.774209279797e-05   9.859368845067e-09   1.827561650270e-16   1.000000000000e+00   6.122693270445e-01   7.917356706262e+06
  2.459337854170e+06   6.226219273105e-07   6.226219273105e-07   2.780748530918e-05   7.733424839633e-10   3.318894124909e-16   1.000000000000e+00   6.122693270445e-01   1.292943939659e+09
  2.459337854170e+06   6.246977662013e-07   6.246977662013e-07   2.826271020653e-05   1.690065262598e-08   3.547490162841e-16   1.000000000000e+00   6.122693270445e-01   2.796537582233e+06
  2.459337854170e+06   6.246977662013e-07   6.246977662013e-07   2.770026742187e-05   2.458276696816e-08   3.547490162841e-16   1.000000000000e+00   6.122693270445e-01   1.269715423402e+06
  2.459337854170e+06   6.246977662013e-07   6.246977662013e-07   2.755965803524e-05   2.458276696816e-08   3.547490162841e-16   1.000000000000e+00   6.122693270445e-01   1.256857729576e+06
  2.459337854170e+06   6.246977662013e-07   6.246977662013e-07   8.952201372636e-06   3.072845871020e-09   3.547490162841e-16   1.000000000000e+00   6.122693270445e-01   8.487467628066e+06
  2.459337854170e+06   6.399941464039e-07   6.399941464039e-07   2.807838723846e-05   1.946929959259e-07   5.779655365036e-16   1.000000000000e+00   6.122693270445e-01   2.079905782456e+04
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   1.828100827996e-05   6.619066000223e-10   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   7.627932960619e+08
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   1.828100827996e-05   6.619066000223e-10   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   7.627932960619e+08
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   7.503399110514e-06   1.323813200045e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   3.212644570999e+07
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   1.828100827996e-05   6.619066000223e-10   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   7.627932960619e+08
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   1.851975302812e-05   1.323813200045e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   1.957117801053e+08
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   7.605718016036e-06   1.323813200045e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   3.300859392424e+07
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   4.638465181895e-05   6.619066481824e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   4.910832434777e+07
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   1.851975302812e-05   1.323813200045e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   1.957117801053e+08
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   7.605718016036e-06   1.323813200045e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   3.300859392424e+07
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   2.244198599842e-05   6.619066000223e-10   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   1.149553401841e+09
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   1.828100827996e-05   6.619066000223e-10   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   7.627932960619e+08
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   4.604358752998e-05   6.619066481824e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   4.838879677161e+07
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   7.469292808674e-06   1.323813200045e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   3.183505137441e+07
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   4.604358752998e-05   6.619066481824e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   4.838879677161e+07
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   4.638465181895e-05   6.619066481824e-09   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   4.910832434777e+07
  2.459337854170e+06   6.729952363849e-07   6.729952363849e-07   1.828100827996e-05   6.619066000223e-10   1.508621946355e-15   1.000000000000e+00   6.122693270445e-01   7.627932960619e+08
  2.459337854170e+06   7.620550533808e-07   7.620550533808e-07   2.463143720477e-05   5.162356931303e-09   1.432281612057e-14   1.000000000000e+00   6.122693270445e-01   2.276582786037e+07
  2.459337854170e+06   7.620550533808e-07   7.620550533808e-07   2.463143720477e-05   5.162356931303e-09   1.432281612057e-14   1.000000000000e+00   6.122693270445e-01   2.276582786037e+07
  2.459337854170e+06   7.634912086793e-07   7.634912086793e-07   2.487718297468e-05   3.085772296651e-08   1.475149445459e-14   1.000000000000e+00   6.122693270445e-01   6.499420695517e+05
  2.459337854170e+06   7.634912086793e-07   7.634912086793e-07   2.487718297468e-05   2.571476834046e-08   1.475149445459e-14   1.000000000000e+00   6.122693270445e-01   9.359166382638e+05
  2.459337854170e+06   7.634912086793e-07   7.634912086793e-07   2.466455704589e-05   2.571476834046e-08   1.475149445459e-14   1.000000000000e+00   6.122693270445e-01   9.199864008973e+05
  2.459337854170e+06   7.724618861118e-07   7.724618861118e-07   2.377706222846e-05   5.024196344330e-09   1.760649152869e-14   1.000000000000e+00   6.122693270445e-01   2.239665611723e+07
  2.459337854170e+06   7.836891776023e-07   7.836891776023e-07   2.306961571118e-05   2.343010556275e-07   2.176289117064e-14   1.000000000000e+00   6.122693270445e-01   9.694652106567e+03
  2.459337854170e+06   1.030497930703e-06   1.030497930703e-06   6.675314542471e-06   2.823101182284e-10   9.040146887879e-13   1.000000000000e+00   6.122693270445e-01   5.591012506559e+08
  2.459337854170e+06   1.030497930703e-06   1.030497930703e-06   6.675314542471e-06   2.823101182284e-10   9.040146887879e-13   1.000000000000e+00   6.122693270445e-01   5.591012506559e+08
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.187977021743e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.552428254232e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.171703434425e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   1.034424418305e+06
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.202873315259e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.743018809331e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.171703434425e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   1.034424418305e+06
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   3.515110121403e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   1.149360583719e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.191701039629e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.599852532133e+05
  2.459337854170e+06   1.239016606051e-06   1.239016606051e-06   1.202873315259e-05   1.366987370475e-08   6.404770541131e-12   1.000000000000e+00   6.122693270445e-01   7.743018809331e+05
