# HJD & lambda [m] & band [m] & F_lambda [J s^-1 m^-2 m^-1] & sigma [dtto] & dataset & filename
2459337.85417	7.836891776023423e-07	7.836891776023423e-07	5.857526208846113e-07	2.3430105562750653e-07	1	vizier
2459337.85417	6.399941464039451e-07	6.399941464039451e-07	4.794132029210851e-07	1.9469299592591246e-07	1	vizier
2459337.85417	4.6800158918480126e-07	4.6800158918480126e-07	1.8615082334814635e-07	7.528158156569882e-08	1	vizier
2459337.85417	4.4420278263446437e-07	4.4420278263446437e-07	9.79981512501476e-08	4.679601386062167e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	3.905909734261044e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023386e-06	1.6494770729023386e-06	5.817843791617882e-07	3.08522030447276e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	6.249084789603377e-07	1.366987370474662e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	3.905909734261044e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023386e-06	1.6494770729023386e-06	5.817843791617882e-07	3.08522030447276e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	6.249084789603377e-07	1.366987370474662e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	3.905909734261044e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023386e-06	1.6494770729023386e-06	5.817843791617882e-07	3.08522030447276e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	6.249084789603377e-07	1.366987370474662e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	3.905909734261044e-07	7.043443579752202e-09	1	vizier
2459337.85417	1.6494770729023386e-06	1.6494770729023386e-06	5.817843791617882e-07	3.195406553339859e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	6.249084789603377e-07	1.1717034344250948e-08	1	vizier
2459337.85417	1.6494770729023386e-06	1.6494770729023386e-06	5.817843791617882e-07	3.08522030447276e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	6.249084789603377e-07	1.366987370474662e-08	1	vizier
2459337.85417	6.729952363848606e-07	6.729952363848606e-07	4.355345783568127e-07	6.619066000223398e-10	1	vizier
2459337.85417	7.724618861118268e-07	7.724618861118268e-07	5.878309377779462e-07	5.024196344330404e-09	1	vizier
2459337.85417	6.226219273104881e-07	6.226219273104881e-07	4.5317871507122513e-07	7.733424839632627e-10	1	vizier
2459337.85417	5.046161555293721e-07	5.046161555293721e-07	3.0257393362386985e-07	3.5319917230651667e-09	1	vizier
2459337.85417	7.62055053380783e-07	7.62055053380783e-07	5.936710296715317e-07	5.162356931303276e-09	1	vizier
2459337.85417	5.822343328801709e-07	5.822343328801709e-07	5.13808415664713e-07	1.7687036229740955e-09	1	vizier
2459337.85417	5.035989551486645e-07	5.035989551486645e-07	3.1089004168694837e-07	2.364182764381321e-09	1	vizier
2459337.85417	2.2090668189521773e-05	2.2090668189521773e-05	1.2839534138059836e-08	1.2286635768764677e-10	1	vizier
2459337.85417	1.1559823320737256e-05	1.1559823320737256e-05	1.6377257652969365e-08	2.243459843699058e-10	1	vizier
2459337.85417	4.60001930276806e-06	4.60001930276806e-06	8.40148554048533e-08	1.9834873901811123e-09	1	vizier
2459337.85417	3.350010705106716e-06	3.350010705106716e-06	1.6295142339978215e-07	8.281137580939342e-09	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	3.905909734261044e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023386e-06	1.6494770729023386e-06	5.817843791617882e-07	3.08522030447276e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	6.249084789603377e-07	1.366987370474662e-08	1	vizier
2459337.85417	6.729952363848606e-07	6.729952363848606e-07	1.4495754940217614e-07	1.3238132000446795e-09	1	vizier
2459337.85417	6.729952363848606e-07	6.729952363848606e-07	8.935739681111729e-07	6.619066481823847e-09	1	vizier
2459337.85417	6.729952363848606e-07	6.729952363848606e-07	3.547819356855723e-07	6.619066000223398e-10	1	vizier
2459337.85417	6.24697766201292e-07	6.24697766201292e-07	1.4672838804950282e-07	3.072845871019629e-09	1	vizier
2459337.85417	7.62055053380783e-07	7.62055053380783e-07	5.936710296715317e-07	5.162356931303276e-09	1	vizier
2459337.85417	5.822343328801709e-07	5.822343328801709e-07	5.13808415664713e-07	1.7687036229740955e-09	1	vizier
2459337.85417	5.035989551486645e-07	5.035989551486645e-07	3.1089004168694837e-07	2.364182764381321e-09	1	vizier
2459337.85417	2.190024530645043e-06	2.190024530645043e-06	3.6878626371426345e-07	8.125799559846074e-09	1	vizier
2459337.85417	1.6300155393649414e-06	1.6300155393649414e-06	5.901180573301498e-07	3.0464986430398806e-08	1	vizier
2459337.85417	1.250020672976692e-06	1.250020672976692e-06	6.350593376039319e-07	1.3430258299821036e-08	1	vizier
2459337.85417	1.250020672976692e-06	1.250020672976692e-06	6.254663054059451e-07	1.3430258299821036e-08	1	vizier
2459337.85417	1.838991890565575e-05	1.838991890565575e-05	1.2942373886462362e-08	3.5458556874023596e-10	1	vizier
2459337.85417	2.2090668189521773e-05	2.2090668189521773e-05	1.2900967259689552e-08	1.8429953653147018e-10	1	vizier
2459337.85417	1.1559823320737256e-05	1.1559823320737256e-05	1.642212627317313e-08	2.243459843699058e-10	1	vizier
2459337.85417	4.60001930276806e-06	4.60001930276806e-06	7.268064446102632e-08	1.4167766318735895e-09	1	vizier
