# HJD & lambda [m] & band [m] & F_lambda [J s^-1 m^-2 m^-1] & sigma [dtto] & dataset & filename
2459337.85417	7.836891776023422e-07	7.836891776023422e-07	2.3069615711179757e-06	2.343010556275066e-07	1	vizier
2459337.85417	6.399941464039451e-07	6.399941464039451e-07	2.807838723846245e-06	1.9469299592591246e-07	1	vizier
2459337.85417	4.6800158918480126e-07	4.6800158918480126e-07	2.5307146679878815e-06	7.528158156569882e-08	1	vizier
2459337.85417	4.4420278263446437e-07	4.4420278263446437e-07	1.5206675739914833e-06	4.679601386062167e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	5.404571145482363e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023384e-06	1.6494770729023384e-06	9.191049937773564e-07	3.085220304472761e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	1.191701039629232e-06	1.366987370474662e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	5.404571145482363e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023384e-06	1.6494770729023384e-06	9.191049937773564e-07	3.085220304472761e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	1.191701039629232e-06	1.366987370474662e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	5.404571145482363e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023384e-06	1.6494770729023384e-06	9.191049937773564e-07	3.085220304472761e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	1.191701039629232e-06	1.366987370474662e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	5.404571145482363e-07	7.043443579752202e-09	1	vizier
2459337.85417	1.6494770729023384e-06	1.6494770729023384e-06	9.191049937773564e-07	3.19540655333986e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	1.191701039629232e-06	1.1717034344250948e-08	1	vizier
2459337.85417	1.6494770729023384e-06	1.6494770729023384e-06	9.191049937773564e-07	3.085220304472761e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	1.191701039629232e-06	1.366987370474662e-08	1	vizier
2459337.85417	6.729952363848606e-07	6.729952363848606e-07	2.244198599842271e-06	6.619066000223398e-10	1	vizier
2459337.85417	7.724618861118268e-07	7.724618861118268e-07	2.3777062228457264e-06	5.024196344330404e-09	1	vizier
2459337.85417	6.226219273104881e-07	6.226219273104881e-07	2.78074853091849e-06	7.733424839632627e-10	1	vizier
2459337.85417	5.046161555293721e-07	5.046161555293721e-07	3.409245184521624e-06	3.5319917230651667e-09	1	vizier
2459337.85417	7.620550533807829e-07	7.620550533807829e-07	2.463143720476877e-06	5.162356931303278e-09	1	vizier
2459337.85417	5.822343328801709e-07	5.822343328801709e-07	3.563062711079068e-06	1.7687036229740955e-09	1	vizier
2459337.85417	5.035989551486645e-07	5.035989551486645e-07	3.5301806407451164e-06	2.364182764381321e-09	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	5.404571145482363e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023384e-06	1.6494770729023384e-06	9.191049937773564e-07	3.085220304472761e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	1.191701039629232e-06	1.366987370474662e-08	1	vizier
2459337.85417	6.729952363848606e-07	6.729952363848606e-07	7.469292808673775e-07	1.3238132000446795e-09	1	vizier
2459337.85417	6.729952363848606e-07	6.729952363848606e-07	4.604358752998259e-06	6.619066481823847e-09	1	vizier
2459337.85417	6.729952363848606e-07	6.729952363848606e-07	1.828100827995803e-06	6.619066000223398e-10	1	vizier
2459337.85417	6.24697766201292e-07	6.24697766201292e-07	8.95220137263563e-07	3.072845871019629e-09	1	vizier
2459337.85417	7.620550533807829e-07	7.620550533807829e-07	2.463143720476877e-06	5.162356931303278e-09	1	vizier
2459337.85417	5.822343328801709e-07	5.822343328801709e-07	3.563062711079068e-06	1.7687036229740955e-09	1	vizier
2459337.85417	5.035989551486645e-07	5.035989551486645e-07	3.5301806407451164e-06	2.364182764381321e-09	1	vizier
2459337.85417	2.1900245306450436e-06	2.1900245306450436e-06	5.076937544601668e-07	8.12579955984607e-09	1	vizier
2459337.85417	1.6300155393649412e-06	1.6300155393649412e-06	9.384983214224127e-07	3.046498643039882e-08	1	vizier
2459337.85417	1.2500206729766918e-06	1.2500206729766918e-06	1.1989719443481853e-06	1.3430258299821041e-08	1	vizier
2459337.85417	1.2500206729766918e-06	1.2500206729766918e-06	1.1808606029576144e-06	1.3430258299821041e-08	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	5.404571145482363e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023384e-06	1.6494770729023384e-06	9.191049937773564e-07	3.085220304472761e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	1.191701039629232e-06	1.366987370474662e-08	1	vizier
2459337.85417	1.0304979307025986e-06	1.0304979307025986e-06	6.675314542471351e-07	2.823101182283714e-10	1	vizier
2459337.85417	1.0304979307025986e-06	1.0304979307025986e-06	6.675314542471351e-07	2.823101182283714e-10	1	vizier
2459337.85417	2.1637853338145073e-06	2.1637853338145073e-06	5.404571145482363e-07	8.324069902011877e-09	1	vizier
2459337.85417	1.6494770729023384e-06	1.6494770729023384e-06	9.191049937773564e-07	3.085220304472761e-08	1	vizier
2459337.85417	1.239016606050587e-06	1.239016606050587e-06	1.191701039629232e-06	1.366987370474662e-08	1	vizier
